identifier,language,title,genre,abstract,subjects
doi:10.1007/978-3-030-89123-7_200-1,en,Robotic Technologies for Dairy Farming,ReviewPaper,,"['Life Sciences', 'Agriculture', 'Data Engineering', 'Signal, Image and Speech Processing', 'Control, Robotics, Mechatronics']"
doi:10.1007/978-981-19-6168-7_8,en,Applications in Robotic Milling,OriginalPaper,"In this chapter, the robotic milling is investigated with the error compensation methods proposed in this book.","['Engineering', 'Control, Robotics, Mechatronics', 'Robotics and Automation', 'Applied and Technical Physics', 'Industrial and Production Engineering', 'Measurement Science and Instrumentation']"
doi:10.1007/978-3-030-95764-3_14,en,Warehousing 2030,OriginalPaper,"Warehousing operations are crucial in any supply chain, as they decouple demand and supply in time, space, and quantity. Automation has gradually changed the type and nature of operations. The first fully automated warehouse system, a so-called AS/R system, was introduced in the 1960s by Demag. Since then, warehouses have changed substantially. New storage and handling technologies and advanced IT systems have been introduced. The advent of the internet with e-commerce operations had a major impact on these developments. E-commerce operations can be characterized by large numbers of stored products, mostly small orders and large variations in the order volumes. This also has led to new robotic systems with high storage and flexible throughput capacity. Simultaneously, many activities in the warehouses are still manual. Securing a safe, ergonomic, and sustainable work environment is an important challenge. This chapter reviews the new developments in warehouse operations and the challenges they bring and suggests skills needed by managers to cope with these challenges.","['Business and Management', 'Operations Management', 'Operations Research, Management Science', 'Industrial and Production Engineering']"
doi:10.1007/978-3-031-15928-2_54,en,Energy Efficient Trajectory Planning in Robotic Cells via Virtual Prototyping Tools,OriginalPaper,"The constant growth in global energy demand, and corresponding prices rise, is soaring new engineering methods for reducing energy consumption in manufacturing processes. For decades, industrial robotics have been enabling quality enhancement of end-products by using flexible manufacturing processes, without much concern to energy cost, but now a makeover is happening. Calls for sustainable and green manufacturing processes are being promoted across the globe with the aim to produce more goods and with less consumption. In this paper, a new method is presented focusing on the optimization of energy intake by industrial robots, without the need to change their hardware set and just modifying the trajectory planning of the end-effector. A test case scenario consisting of a robotic cell with 4 pick-and-place manipulators has been set to validate the method. Starting from a pre-scheduled trajectory, robots are moved at the highest speed and acceleration and, by performing the sequenced operations, the optimal trajectories are defined. The goal is to find a trajectory that minimizes the time cycle and the total energy consumption, while avoiding collisions between the robots’ links: comparing the results thereof to those of the pre-scheduled trajectory, noticeable energy saving has been obtained along with possible decrease of the cycle time.","['Engineering', 'Engineering Design', 'Industrial and Production Engineering', 'Computer-Aided Engineering (CAD, CAE) and Design']"
doi:10.1007/978-981-19-4606-6_66,en,Additive Manufacturing Techniques in Fabrication of Soft Robotic Sensors and Actuators: A Review,OriginalPaper,"Nowadays, soft robots are becoming a trend due to the limitations of hard robots. Soft robotics is made up of soft components manufactured using additive manufacturing or 3D printing. A comparison between soft robotics and hard robotics has been tabulated in the paper. The components of soft robots such as sensors and actuators must be made up of soft materials to achieve proper stretchability. Hence, to develop such soft components, the electronic components must also be soft to achieve less restriction in motion. For this purpose, various soft materials must be explored such that the perfect material is chosen for printing the desired product. The paper reviews five different 3D printing technologies and materials used in 3D printing. The modifications are done in the technologies to eliminate the limitations of these technologies. A summary table is also prepared where a quality-wise comparison of these techniques is done. Also, currently trending hybrid printers have been reviewed.","['Engineering', 'Industrial and Production Engineering', 'Machinery and Machine Elements', 'Materials Engineering']"
doi:10.1007/978-3-031-11447-2_6,en,"Cognition-Enabled Robots Assist in Care and Everyday Life: Perspectives, Challenges, and Current Views and Insights",OriginalPaper,"The chapter focuses on research on robotic assistants and the involved challenge of their manipulating the physical world. It describes the state of the art in this regard and outlines directions for future research. Furthermore, it reports how the Delphi respondents assess various facets of human–robot communication and how specifically the group of scientists from engineering and natural sciences assesses the further technical development of 13 robotic skills. For this aspect, we asked for the experts’ assessment of the points in time when robots will presumably be capable of demonstrating such skills. The list of examples includes cognitive and communicative skills and skills that relate to motion, autonomous navigation, and the performance of everyday activities at home/in elderly care. In addition, the chapter reports on findings from the population survey. It particularly reveals the relative importance that people allocate to the skills of care robots. It underlines the importance of considering the impact of the physical design of a robot on its social perception and acceptance.","['Social Sciences', 'Sociology, general', 'Nursing Ethics', 'Artificial Intelligence', 'Social Policy', 'Politics of the Welfare State', 'Social Work and Community Development']"
doi:10.1007/978-3-031-15226-9_7,en,Bio-Inspired Imprecise Impedance Control of Muscle-Driven Robotic Limbs,OriginalPaper,"Breaking up with classical, precision-based control, the work at hand introduces a whole new bio-inspired control philosophy, the so-called imprecise impedance control . By combining technical and biological research observations, a very simple, but effective way of artificial, muscular control based on electrical series elastic actuators is developed. The presented control structure includes the whole drive train starting from abstract, digital control commands and ending with the electrical current that is given to the motors. Experimental evaluation demonstrates the proper functioning of the control as well as its stability and limitations.","['Engineering', 'Control, Robotics, Mechatronics', 'Robotics', 'Computational Intelligence']"
doi:10.1007/978-3-030-89123-7_233-2,en,Situation Awareness of Field Robots,ReviewPaper,,"['Life Sciences', 'Agriculture', 'Data Engineering', 'Signal, Image and Speech Processing', 'Control, Robotics, Mechatronics']"
doi:10.1007/978-3-031-18344-7_33,en,Humanoids Improving the Quality of Life of Older People: The Case of Poland,OriginalPaper,"Population ageing is a long-term global trend that began several decades ago and became especially prominent in Europe. This trend is visible in the changing age structure of the population as the proportion of older people is growing while the proportion of working-age people is reducing. The demographic changes in the EU result in the decreasing percentage of working-age people and the increasing relative number of pensioners. The coming decades will see a significant rise in older adult numbers in the total population. The increasing life expectancy and ageing are putting a strain on the economy while also demanding to improve society’s well-being, meet the needs of older people and make use of their potential and abilities. Older adults require support in the form of care, especially in the case of a low independence level. One technology that can significantly improve the quality of life of older people is humanoid robot (for example the Rudy Robot). This paper aims to analyse and evaluate this technology in terms of different groups of criteria: competitiveness, demand, technical, social and ethical, ecological, and ease of use. These criteria were initially identified and then examined to see which of them the respondents thought were the most important. According to the respondents the most important criteria are demand and technical aspects. Therefore, the article analyses the Rudy Robot in more detail in terms of these two groups of criteria. It was also checked whether age, gender of the respondent, place of residence and education had an impact on the assessment the Rudy Robot. The survey was conducted in Poland at the turn of 2020 and 2021 with people over 40 years of age. The representative research sample consisted of 1152 respondents (all respondents were Polish citizens from all voivodships). This type of research has not been conducted in Poland so far.","['Engineering', 'Computational Intelligence', 'Control, Robotics, Mechatronics', 'Artificial Intelligence']"
doi:10.1007/978-3-031-07322-9_35,en,Adding Autonomy to Robotic Enabled Sensing,OriginalPaper,"The capabilities of most non-destructive testing methods have been combined with some degree of automation in recent years, to enhance data acquisition speed, part coverage and inspection reliability. A plethora of automated or semi-automated inspection systems have been engineered to enable the robotic manipulation of specific types of sensors. Robotic inspection systems are usually operated through off-line programmed tool-paths. This approach works well when an accurate model of the part is available and the robotic inspection takes place in a well-structured environment, where the part position is precisely registered with respect to the robot reference system. However, it makes the inspection setup for each new part very time-consuming and dependent on the skills and experience of the robot programmer. Moreover, the real geometry of a part may significantly deviate from its digital counterpart, resulting in inaccurate tool paths. This work introduces a new approach capable of conferring full autonomy to robotic sensing applications, providing a breakthrough in the state-of-the-art. As a result of this work, fully autonomous single-pass geometric and volumetric inspection of complex parts, using one single robotized sensor, becomes possible. This concept can find wide applicability to the open problems of structural health monitoring of the modern age.","['Engineering', 'Building Repair and Maintenance', 'Cyber-physical systems, IoT', 'Industrial and Production Engineering']"
doi:10.1007/978-3-031-13249-0_41,en,Redefining Material Efficiency,OriginalPaper,"Available building materials are scarcer than ever before. The shortage of materials influences also timber construction, which has been experiencing a revival in the last decades, due to the material’s excellent reputation as a sustainable resource. The rising motivation to build more sustainably demands large material quantities that the market can hardly supply. Hence, strategies to increase the efficiency of material usage are needed. Conventionally, material efficiency is equated exclusively with the reduction of the total amount of material used. However, a more holistic approach that considers not only the total quantities but also the dimensions and material grading could offer novel strategies to improve material usage and reduce waste. A fundamental shift in the design and construction of timber building elements is required with a particular focus on strategies enabling the reuse and recycling of small-scale timber components and on joining methods that enable the elimination of adhesives and thus allow for disassembly. This research, therefore, proposes a novel system of hollow timber slabs comprised of multiple layers consisting of an internal layer of small-scale beams in optimized locations connected to two outer plates through wood dowels. To design and fabricate these pure timber slabs the application of computational design and optimization methods to identify ideal material layouts and the use of automated robotic assembly processes to simplify production are required.","['Engineering', 'Engineering Design', 'Manufacturing, Machines, Tools, Processes', 'Industrial Design', 'Interaction Design', 'User Interfaces and Human Computer Interaction']"
doi:10.1007/978-981-19-3716-3_53,en,Position Control Using a Physics-Based Model for Biomimetic Underwater Propulsor Actuated by IPMC,OriginalPaper,"In this paper, an effort is made to provide a better position control model using the physics-based model for biomimetic underwater propulsor actuated by ionic polymer-metal composite (IPMC). The biomimetic underwater propulsor considering the body caudal fin-type locomotion is undertaken where the oscillating fin tail of the original fish is replaced by a fin tail comprising an active IPMC beam. The supported cantilevered IPMC beam model is analyzed and the relations for displacement and velocity are studied using physics-based modeling in a fluidic environment. The robotic swimming velocity response due to the active IPMC tail fin deflection under applied electric potential has been observed. Considering the Laplace transform of the mathematical model, the transfer function relating the tail tip deflection and input voltage has been generated and proportional, integral and derivative (PID) closed-loop controller has been developed to control the deflection from IPMC in an underwater environment. The controlled and efficient desired displacement response of 1 mm through simulations was achieved. The PID gains are tuned using the Ziegler–Nichols tuning method to make the output response quick and robust.","['Engineering', 'Machinery and Machine Elements', 'Robotics and Automation', 'Manufacturing, Machines, Tools, Processes', 'Control, Robotics, Mechatronics']"
doi:10.1007/978-3-031-13249-0_34,en,Self-interlocking 3D Printed Joints for Modular Assembly of Space Frame Structures,OriginalPaper,"This paper presents a novel system of 3D printed self-interlocking space frame structures that are designed to facilitate automatic assembly using robots or drones. The research focuses on fundamental geometrical investigations of connection mechanisms enabled by additive manufacturing (AM) and their computational framework. It seeks to find out in which way AM can advance the design of space frame structures in order to enable automation in the AEC industry. The developed system consists of bespoke 3d printed connections and carbon fiber tubular members harvesting the geometric freedom that AM allows in order to encode multiple details. The novelty of the method lies in the customization of the joints to enable a hybrid scheme of standard and automated assembly. The system operates in a two-step process: humans assemble light rigid modules in a prefabrication facility and later these modules are assembled on-site in a quick fashion using mobile robots. The paper describes multiple investigations of connection mechanisms and joint designs that were tested through physical prototypes. The investigations focus on different self-interlocking mechanisms that address local demands in the structural system. Finally, the prototypes presented are assembled simulating the robotic unit due to the short span of the project.","['Engineering', 'Engineering Design', 'Manufacturing, Machines, Tools, Processes', 'Industrial Design', 'Interaction Design', 'User Interfaces and Human Computer Interaction']"
doi:10.1007/978-3-031-08084-5_22,en,The Impact of Robotic Process Automation (RPA) Technology in Banking Sector in Bahrain,OriginalPaper,"Organizations has lots of repeated activities that are done manually by employees, these activities are done periodically (daily, weekly, monthly, etc…) which consume lots of time to be completed. These activities are done manually so it can result of non-accurate output because of the mistakes done manually by the employees because it is the nature of human and doing these activities regularly can decrease the motivation of the employees which lead to more mistakes. In the latest years, Robotic Process Automation (RPA) technology was introduced to overcome these issues. RPA was used in the Banking sector in Bahrain with a strong recommendation to use it especially in the Operation activities of the banks. RPA is used to automate the repeated tasks and studies on these technologies found it RPA systems will lead to reduce the cost of these activities, minimize the time take to finish these activities, reduce mistakes done by individuals and enhance the productivity of the organisation. All these advantages can be applied to the Banks and these operation’s activities.","['Engineering', 'Mathematical and Computational Engineering', 'Business Mathematics', 'Data Engineering']"
doi:10.1007/978-1-0716-2695-5_20,en,Robotic APTamer-Enabled Electrochemical Reader (RAPTER) System for Automated Aptamer-Mediated Electrochemical Analysis,OriginalPaper,"Electrochemical aptamer-based (E-AB) sensors using conformational change-induced electron transfer kinetics are sensitive, reagent-less, and cost-effective tools for molecular sensing. Current advances in this technology can allow continuous drug pharmacokinetic monitoring in living animals (Dauphin-Ducharme et al., ACS Sens 4(10):2832–2837, 2019; Idili et al., Chem Sci 10(35):8164–8170, 2019), as well as automated analysis of hormone pulsatility (Liang et al., Nat Commun 10(1):852, 2019). In this chapter, we provide the methodology for an automated E-AB conformational change-based robotic sensing platform. By using an open-source programmable robotic system, this method can be adapted to a wide range of experimental scenarios.","['Chemistry', 'Chemistry/Food Science, general', 'Biomaterials', 'Biological Techniques']"
doi:10.1007/978-981-19-1577-2_24,en,Design and Analysis of 6 Degree of Freedom Robotic Whiteboard Cleaner,OriginalPaper,"The design and analysis of a six DOF robotic white board cleaner is the focus of this project. A kinematic model for a six-degree-of-freedom (DOF) white board cleaner is presented in this study. Moreover, forward kinematics and inversed kinematics model is developed, and Denavit-Hartenberg (D-H) parameters are used to find solutions. The forward model is used to determine the position and orientation of the end-effector whereas inversed kinematics is used analyze its results associated with solidworks. The experiment is then repeated to confirm the simulation results. Results exhibit that the analytical data are consistent with the measured points and orientation.","['Engineering', 'Electronics and Microelectronics, Instrumentation', 'Computational Intelligence', 'Biomedical Engineering and Bioengineering', 'Measurement Science and Instrumentation']"
doi:10.1007/978-3-031-21065-5_8,en,Control and Stability of an Aerial Manipulator Depending on the Inertial Parameters,OriginalPaper,"Control and stabilization of aerial manipulators is a challenging problem due to the effects of the relative movements of the arm and aerial platform on the dynamics. In many cases, conventional multirotor controllers and autopilots are based on the cascaded structure of underactuated mechanical systems, and consider these effects as perturbations. This control scheme, which controls the arm and the aerial platform as two separated systems, is known as decoupled control scheme. In practice, the success of this approach will depend on the design and movements of the arm. This paper presents the analysis of the control performance and stability of an aerial manipulator with a decoupled controller for different speeds of movement and inertia moments of the manipulator arm. The aerial manipulator consists of a hexarotor and a 2-DoF manipulator arm with variable length links. The arm was built in this way to change its inertia, so it may be representative of a widely class of arms used in aerial manipulation. The proposed aerial manipulator has been analysed in simulation tests for two representative tasks. For both cases, the stability limits of the system, represented as stability maps , are identified as a function of the inertial design and the typical velocities of the arm movements. These stability maps are validated through experiments. This analysis will be useful to guide the inertial design of the arm and to define the envelope of arm movements for safe operation.","['Engineering', 'Control, Robotics, Mechatronics', 'Computational Intelligence', 'Robotics']"
doi:10.1007/978-3-031-13249-0_7,en,Introducing Agent-Based Modeling Methods for Designing Architectural Structures with Multiple Mobile Robotic Systems,OriginalPaper,"As technology for multiple robotic systems (MRS) is becoming more and more robust, such systems are beginning to be introduced for various applications, such as within the Architecture, Engineering, and Construction (AEC) industry. Introducing MRS to construction requires a radical change to the current practices in the AEC industry as there currently exists little to no precedents for small, agile machines working on construction sites. Beyond the physical hardware, sensing communication and coordination strategies necessary to deploy MRS, the methods for designing structures assembled by MRS must be considered as they can influence what is possible with the novelties inherent to construction with such systems. In order to approach the question of design, this paper aims to break away from current standards of top-down design methods by introducing two agent-based modeling and simulation (ABMS) approaches for designing structures to be assembled with MRS that consider geometric and fabrication constraints in the process of design. Each approach is outlined at a conceptual level, further explained using an existing MRS at the operational level, and then analyzed based on its general workflow, interactivity, and adaptability. By providing the various approaches, we aim to understand how, not only the MRS themselves but, the method for designing structures with such systems can help to achieve the goal of inexpensive, adaptive, and sustainable construction promised by the application of MRS in the AEC industry.","['Engineering', 'Engineering Design', 'Manufacturing, Machines, Tools, Processes', 'Industrial Design', 'Interaction Design', 'User Interfaces and Human Computer Interaction']"
doi:10.1007/978-981-19-0561-2_34,en,A Study on Impact of Industry 4.0 on Supply Chain Efficiency Among Manufacturing Firms,OriginalPaper,"Industry 4.0 involves implementation of new technologies in an organization which leads to process efficiency in the industry and in turn economic development of the country. Therefore there is a need to focus on supply chain strategy, supply chain orientation, inter-organizational collaboration, human centric issues and customer value creation. The supply chain being an integral part of the industry, it is essential to closely monitor the impact of these changes on the supply chain. The supply chain 4.0 has been strongly influenced by technology and this has impacted the supply chain. This study aims to understand the influence of Industry 4.0 on supply chain management. Review of the literature indicates that the technologies like IoT implementation, robotic working environment, data integrity through the cyber physical system has a prominent role in impacting the supply chain of the organization. Hence a frame work is proposed for this research work. An extensive literature was done and based on that a structured questionnaire was developed. This empirical study was conducted among manufacturing firms in Tamil Nadu state in India. The findings of the study indicate that IoT implementation, robotic work environment and data integrity positively influences the supply chain efficiency of an organization. Industry 4.0 is going to be the future of all Indian manufacturing firms. Supply chain efficiency can be improved only through the proper usage of the technologies in the way that will improve the performance and productivity. This research also gives future scope to the managers to do researches on impact on supply chain efficiency other technologies of industry 4.0.","['Engineering', 'Industrial and Production Engineering', 'Engineering Design', 'Machinery and Machine Elements']"
doi:10.1007/978-3-031-15928-2_107,en,A User–Centered Approach Involving the Clinicians for the Design of Medical Devices: Case Study of a Soft Robotic Exoskeleton for Rehabilitation,OriginalPaper,"This paper proposes a systematic approach for involving the clinicians in the design of medical devices, here used for the development of a soft robotic glove for rehabilitation. The approach considers the integration of different methodologies that take into account the emotional information of the clinicians considered as end–users (i.e. Kano–Kansei) and a deep analysis of the needs of both the patients and the clinicians (i.e. house of quality). Based on this user–centered approach, the paper develops different rehabilitation concepts realized through the technique referred to as design of experiments. Finally the optimal one is chosen re–involving the clinicians and using the ANOVA analysis.","['Engineering', 'Engineering Design', 'Industrial and Production Engineering', 'Computer-Aided Engineering (CAD, CAE) and Design']"
doi:10.1007/978-3-031-13249-0_27,en,Timber Framing 2.0,OriginalPaper,"Constructing buildings follow specific sequences and processes, which lends itself well to a combination of parametric workflows and fabrication technologies such as robotics and CNC machines. Architects and researchers have begun to adopt these workflows leading to the design and manufacturing of building systems for the AEC industry. This paper adds to this emerging field by discussing an interdisciplinary workflow and prototypical process developed for a construction system in which an industrial robot arm processes off-the-shelf standardised building components. The workflow combines a structural model with a fabrication model into one unified system, thus improving the manufacturing process from structurally valid building to the fabricated piece.","['Engineering', 'Engineering Design', 'Manufacturing, Machines, Tools, Processes', 'Industrial Design', 'Interaction Design', 'User Interfaces and Human Computer Interaction']"
doi:10.1007/978-3-031-14125-6_59,en,Device and Technique of Automated Assembly Equipment Productivity Improvement,OriginalPaper,"The work is aimed at the increase of automated assembly equipment productivity by means of adaptation facilities for connected parts. Adaptation in automated assembly is the correction of relative position and angular orientation of connected parts in order to eliminate their axes misalignment before mating. The need for adaptation facilities is caused by the lack of parts positioning accuracy in assembly equipment. The productivity of current automated assembly devices is significantly reduced at the increase of the initial misalignment between connected parts. The method described in this article, as well as the adaptation facility allow eliminating the mentioned disadvantage. The time of assembly operation fulfillment is reduced due to the following operations: a) simultaneous execution of stages of search, transfer and adaptation of a connected part; b) maintaining of constant speed of part movement at misalignment reduction; c) the shortest movement trajectory of adaptation facility. The device consists of two guide flat elements, located at an angle. The device is also equipped with electrical contact sensors in order to obtain a signal of interaction with a part. The adaptation facility is installed on the assembly robot actuating element, performing reciprocating movement. For a detailed study of the adaptation facility and its internal processes, a pilot installation was developed on the basis of a training robotic complex. The functionality of the proposed adaptation facility has been experimentally confirmed. It has been stated that an increase of adaptation facility movement speed has a significant effect on the productivity growth.","['Engineering', 'Industrial and Production Engineering', 'Engineering Design', 'Mechatronics']"
doi:10.1007/978-981-19-0561-2_9,en,Augmented Reality Implementation for Fault Diagnosis on Robotic Welding Cell,OriginalPaper,"Industry 4.0 driven by digitalization and smart manufacturing involves the digital transformation of industries from automated to intelligent ones. Industrial robots and augmented reality which overlays digital information in the real world play a key role in achieving this. In this context, a robotic welding cell (RWC) is considered, which consists of two robots for material handling and welding process and also consists of various safety systems, namely emergency buttons, safety interlocks, and light curtains. The end-users take quick action using safety systems to rectify errors involved in the process and they may not be able to identify the faults occurring in RWC safety systems which require fault diagnosis as the solution. The main objective is to identify the critical systems and faults of safety systems such as the breakdown of interlock and diagnose using AR implementation by monitoring real-time IoT data and training the user to correct the faults. The 3D model of RWC is designed through Creo Parametric and then the animation sequences of the 3D model are created using Creo Illustrate to train the user to identify safety systems errors. Thingworx is used to create an IoT-powered augmented reality and connect real-time data as indicated in tower light, and finally, the AR experience is created and published through Vuforia Studio, which can be experienced by a mobile app called Vuforia view, which overlays digital visualization. This method allows enhanced user experience, reduces downtime of the system, lowers production losses, and improves real-time capabilities and system monitoring.","['Engineering', 'Industrial and Production Engineering', 'Engineering Design', 'Machinery and Machine Elements']"
doi:10.1007/978-981-19-1607-6_56,en,Design and Evaluation of a Novel and Modular Educational Robot Platform Based on Technology Acceptance Model,OriginalPaper,"In this research, we design an open, easy-to-use robotics platform for education applications, focused on primary education. Our platform is statistically evaluated and is modular, expandable, and scalable in terms of supporting the development of new modules. Our proposed platform, in contrast to other commercial ones, is easy to use, cheap, and modular. Additionally, we present initial results regarding the evaluation of the usage of the proposed robotic structure under the technology acceptance model (TAM) in terms of easiness of usage. According to the results, the proposed open educational robotic platform shows a positive effect toward its usage by active teachers.","['Engineering', 'Communications Engineering, Networks', 'Science and Technology Studies', 'Cyber-physical systems, IoT', 'Professional Computing', 'Computational Intelligence', 'Artificial Intelligence']"
doi:10.1007/978-981-19-8222-4_15,en,Brain Controlled Manipulator System Based on Improved Target Detection and Augmented Reality Technology,OriginalPaper,"Aiming at the low detection and recognition rate of small and medium size targets in the current brain-controlled manipulator, this article proposes a method to solve the problem. Firstly, the self-made data set is expanded by using data enhancement technology and improving the robustness of the model, then improve the Faster-RCNN model by reducing the anchor boxes size, the mAP of the model has been increased by 2.62% on the original basis. After the improvement, combined with Augmented Reality (AR) technology to build a brain-controlled manipulator system. AR is used as a visual stimulator, The target position information is obtained through the improved target detection model, and the EEG signal of Steady-State Visual Evoked Potential (SSVEP) is recognized by Filter Bank Canonical Correlation Analysis (FBCCA), the grasping of the manipulator is controlled by decoding the EEG. 10 subjects participating in the grasping experiment, according to the experimental results, the grasping accuracy of the brain-controlled manipulator system is 92%, which verifies the effectiveness and portability of the system.","['Computer Science', 'Artificial Intelligence', 'Computer Applications', 'Computer Imaging, Vision, Pattern Recognition and Graphics', 'Mathematics of Computing']"
doi:10.1007/978-981-19-6149-6_3,en,Multi-information Sensing and Monitoring Experimental System of Intelligentized Welding Manufacturing Process,OriginalPaper,"With the development of industry 4.0 mode, new communication technologies, Internet of things (IoT) technology, are bringing unprecedented changes to the welding industry [ 1 – 4 ]. It is of great importance to implement an intelligent welding manufacturing system (IWMS) through combining advanced IoT technology. The IWMS is usually composed of several intelligent welding robot workstations (IRWS). Each IRWS are also a multi-agent system (MAS) composed of several Agent [ 5 , 6 ]. Building IRWS based on IoT is the technical premise of realizing IWMS. Accurate and effective welding process sensor monitoring technology is the key to realize IWM [ 7 – 10 ]. In this paper, we introduce a designing scheme of IWMS, which implements several important Agent units of IWMS: macro-monitoring Agent, welding pool monitoring Agent, spectrum monitoring Agent, arc sound monitoring Agent, arc voltage and current monitoring Agent, tracking control Agent, and infrared thermal Agent. Finally, we use the IoT technology to systematically integrate various Agents and coordinate the functional modules of each Agent in the way of cluster control. A web-based industrial cloud platform is utilized to implement the data visualization and cluster management.","['Engineering', 'Control, Robotics, Mechatronics', 'Artificial Intelligence', 'Industrial and Production Engineering', 'Control and Systems Theory']"
doi:10.1007/978-3-031-16281-7_27,en,Design and Development of a Tomato Picking Soft Robotic Gripper with a Separator and Mechanical Iris Based Pedicel Cutting Mechanism,OriginalPaper,"Picking tomatoes from plants in farm fields using an autonomous robotic gripper is a challenging problem especially when tomatoes are present in the form of a dense cluster as multiple aspects have to be kept in mind while doing the successful operation to prevent them from any kind of damage. Here we have proposed a novel compliant and soft robotic gripper with fingers in the form of curved beams made up of thermoplastic polyurethane (TPU) with a separating mechanism for picking target tomato from a cluster attached with a pedicel cutting mechanical iris mechanism having sharp blades. To actuate the gripper fingers a servo motor pulls them through a set of fishing lines. A comparison is drawn for the variation of fingertip positions, velocities, angle w.r.t time, and trajectory followed obtained through kinematic equations and motion tracking through a camera. Finally, a comparative analysis is done for the variation of separating, cutting, grasping, and total operation time w.r.t tomato sample diameter.","['Engineering', 'Cyber-physical systems, IoT', 'Machine Learning', 'Robotics and Automation']"
doi:10.1007/978-981-19-4140-5_22,en,Experimental Validation of End Effector Position and Orientation for a 5 DoF Robotic Manipulator,OriginalPaper,"In this work, experimental validation of position and orientation equations is carried out on a prototype of five degree of freedom robotic manipulator. The experimental setup is fabricated in-house to study the spatial properties of a manipulator and validate the equations obtained from the Denavit–Hartenberg parameters. The results obtained show that for a specific set of theta values, the end effector position and orientation represented by the Cartesian co-ordinate system matches closely both for the mathematical model as well as experimental data. The slight deviation observed may be attributed to fabrication and experimental error.","['Engineering', 'Engineering Design', 'Computer-Aided Engineering (CAD, CAE) and Design', 'Materials Engineering']"
doi:10.1007/978-3-031-15226-9_18,en,A Review of Current Approaches to Configuration Detection in Modular Legged Robots,OriginalPaper,"In this paper, we review monolithic and reconfigurable modular robotic systems, focusing on configuration detection and legged locomotion. The focus of the review lies on the realization of a robotic system consisting of autonomous robotic legs with integrated PC and power units and grants a specialized look at embodiment for such robots. We further dissect the challenges of disembodied modular legged systems and propose how they may be realized using configuration detection. This is necessary in case the configuration as well as the payload is unknown to the robot. Using the state of the art approaches, we propose a approach for the realization of a modular disembodied legged robot consisting of a list of methods focussing on individual issues in the realization of such autonomous legs. We close with an outlook on future challenges for such a system and what research fields will need to be exploited.","['Engineering', 'Control, Robotics, Mechatronics', 'Robotics', 'Computational Intelligence']"
doi:10.1007/978-3-031-15226-9_19,en,Design and Mixed-Reality Teleoperation of a Quadruped-Manipulator Robot for SAR Tasks,OriginalPaper,"Technological development within the robotics field has made it possible to generate great advances, developing complex bio-inspired systems, such as robots with legs. The same ones have great applicability within search and rescue (SAR) tasks. This type of robot stands out for its extraordinary ability to move within unstructured environments, overcome obstacles and adapt to different terrains. However, quadruped robots have gained space in the SAR-Tasks field over the last few years. Most implementations are limited to collecting information using different sensors, such as cameras, lasers, or microphones. This article seeks to simulate, implement and carry out the teleoperation through Mixed-Reality (M-R) of a quadruped robot equipped with a manipulator with six degrees of freedom, for which the ARTU-R robot (A1 Rescue Tasks Unitree Robot) has been used. One of the main contributions of this work focuses on improving the efficiency in executing tasks of handling and transporting medical equipment in post-disaster situations, using Mixed Reality with the ARTU-R robot and a robotic manipulator. To develop this proof of concept, Matlab has been used as a computational tool for optimizing the workspace of the integrated robot. Simulations have been carried out on Gazebo in reconstructed post-disaster environments to validate the robot’s functionality. At the same time, the effectiveness of the M-R system has been verified with field tests executing medical assistance tasks with the robot. The main results show a 21% increase in the efficiency of performing complex handling tasks using the proposed M-R system compared to conventional interfaces and the efficiency of using quadruped robots with manipulators for medical assistance tasks.","['Engineering', 'Control, Robotics, Mechatronics', 'Robotics', 'Computational Intelligence']"
doi:10.1007/978-3-031-21062-4_14,en,GadenTools: A Toolkit for Testing and Simulating Robotic Olfaction Tasks with Jupyter Notebook Support,OriginalPaper,"This work presents GadenTools, a toolkit designed to ease the development and integration of mobile robotic olfaction applications by enabling a convenient and user-friendly access to Gaden’s realistic gas dispersion simulations. It is based on an easy-to-use Python API, and includes an extensive tutorial developed with Jupyter Notebook and Google Colab technologies. A detailed set of examples illustrates aspects ranging from basic access to sensory data or the generation of ground-truth images, to the more advanced implementation of plume tracking algorithms, all in an online web-editor with no installation requirements. All the resources, including the source code, are made available in an online open repository.","['Computer Science', 'Robotics', 'Robotics and Automation', 'Computational Intelligence']"
doi:10.1007/978-3-031-15758-5_1,en,Vibration of Flexible Robots: A Theoretical Perspective,OriginalPaper,"Flexible Robotic Systems, by and large, are prone to inherent vibration that recreates itself in several modal frequencies. This in-situ vibration in flexible robots or in any such complaint robotic units becomes tricky so far as the control system architecture is concerned. Thus, customization of the design and firmware of higher-order flexible robots is highly challenging due to its inherent parameters related to real-time vibration. Subsuming technological challenges, the field of Flexible Robotics has come out as a niche ensemble of harnessing non-linearity in dynamics of the robotic system(s).","['Engineering', 'Vibration, Dynamical Systems, Control', 'Robotics and Automation', 'Computational Mathematics and Numerical Analysis']"
