identifier,language,title,genre,abstract,subjects
doi:10.1007/978-3-031-14883-5_6,en,"Kill-Grief and Comfort: Madam Geneva and the London Gin Panic, 1720–1751",OriginalPaper,"This case study chapter focuses on historical substance abuse as potential moral panic through exploration of the so-called gin craze which gripped London, and in spells its press, from the 1720s to the 1750s. This chapter includes an examination of the revenue imperative and the human cost of the gin craze. Of particular interest within this chapter is the use of reactive and incremental legislation to assuage moral concern, with a series of increasingly punitive statutes passed to regulate and attempt to control consumption in between 1729 and 1751 without apparent success. It is argued that the urban poor did not share the government’s view as to the serious nature of this particular outcry, and that it was only diminished by a combination of moral entrepreneurship, fear of crime, and recession.","['Criminology and Criminal Justice', 'Crime and Society', 'Critical Criminology', 'Social Sciences, general', 'Social History', 'Criminological Theory', 'Crime and the Media']"
doi:10.1007/978-3-030-91948-1_4,en,Chapter 4 An Economy of Signs,OriginalPaper,"In light of Pound’s and Pasolini’s condemnation of capitalism’s impact on language and art, this chapter considers the significance of experiment in their attempts to grapple with these deleterious effects. Juxtaposing Pound’s fascination with the ideogram and idiosyncratic Italian with Pasolini’s move into cinema, it reviews their attempts to coin new languages founded on the image which strive to transcend the corruption of the verbal. Close readings of Pasolini’s Theorem and the 1967 interview reveal that Pound’s presence in his work should be traced in the link between image and text, drawing attention to Poundian elements in his ‘cinema of poetry’. Situating these poets in relation to twentieth-century avant-garde experiment, the chapter shows how Pasolini’s late-1960s verse channels Pound to resist its commodification.","['Literature', 'Comparative Literature', 'Twentieth-Century Literature', 'European Literature', 'Poetry and Poetics', 'European Cinema and TV']"
doi:10.1007/978-3-031-10137-3_11,en,Leaving the City of Light: Two Deconversion Paths,OriginalPaper,"This chapter deals with an aspect of religious behaviour that has remained in the shadows, both in the scientific literature and in public discourse: deconversion from New Religious Movements. The chapter analyses the deconversion process from Damanhur, starting from an outline of the process and then focussing on two distinct processes of exiting from Damanhur through the close reading of narratives of deconversion of former Damanhurians interviewed in 2010 and 2021. Both narratives of deconversion describe a process that is at once prolonged and sometimes tortuous, but while the first respondents show a dramatic feature, those who decided upon Vajne citizenship showed a more cautious negotiation of their life courses.","['Religious Studies', 'Spirituality', 'History of World War II and the Holocaust']"
doi:10.1007/978-1-4842-8261-8_17,en,Exceptions,OriginalPaper,"The previous chapters have covered many cases where things happen as expected. There are times, however, when failures occur or things don’t go as planned. Situations involving exceptions require planning to handle them well. Examples include accidentally deleted data, lost phones, system outages, or even a large-scale compromise of user credentials. We can’t predict every problem your project may encounter, but this chapter should provide you with a list of exception scenarios that might apply to your environment. You can select which you’ll need to handle and define a process for handling them. We recommend starting with the scenarios that are most likely as well as those that would have the biggest negative impact if they were to occur. We also suggest identifying in advance any log information necessary to help you handle the scenarios or records to keep to monitor your response to the events. With a plan in place, your team can respond quickly and effectively if one of these situations arises.","['Computer Science', 'Security']"
doi:10.1007/978-981-19-4250-1_7,en,Active Collision Avoidance Control of Wired Chassis System,OriginalPaper,"The vehicle active collision avoidance technology is an advanced intelligent assistant driving technology. When the vehicle is driving, ECU detects the obstacle around by the sensor data and judges the possibility of collision; when the collision is about to happen, active steering or braking are operated to avoid obstacles, improve driving safety and traffic efficiency. By controlling the steering motor connected with the planetary gear structure, the steer-by-wire system can add an active angle to the steering system based on the input of the driver, and thus the functions of steering intervention and stability control are realized, which is an important way to realize active collision avoidance control.","['Engineering', 'Mechanical Engineering', 'Control and Systems Theory']"
doi:10.1007/978-3-031-14486-8_2,en,Dissolved Organic Matter,OriginalPaper,"The ocean is a salty and very diluted broth of organic matter that contains about 680 Pg C. More than 97% of this organic matter is in the dissolved form. This huge amount of reduced carbon, comparable to the CO 2 accumulated in the atmosphere, results in an average concentration of 0.48 ppm (or 40.3 μmol kg −1 ) when divided by the world ocean volume. Comparatively, salts add up to about 35,000 ppm. Low concentrations, extreme complexity of an organic matrix formed by myriads of compounds and vast interferences with the salt matrix are the main challenges associated with the accurate determination of dissolved organic matter (DOM) in the marine environment. In this chapter we aim to provide a useful overview of the procedures to effectively sample (“clean lab” protocols), process (filtration, ultrafiltration, solid-phase extraction), preserve (acidification, freezing, freeze-drying) and analyse the bulk DOM pool. Analytical methods for the characterization of its elemental (C, N, P), optical (absorption and fluorescence spectroscopy) and emerging molecular property (FT-ICR-MS, NMR) composition will be described. Out of the scope of this chapter is the determination of individual compounds (e.g. amino acids, carbohydrates) as well as the isotope characterization of DOM.","['Chemistry', 'Analytical Chemistry', 'Environmental Chemistry', 'Water, general', 'Oceanography', 'Ecology']"
doi:10.1007/978-3-031-10137-3_7,en,The School: A “Unique” Education?,OriginalPaper,"Homeschooling within minority religious and spiritual communities has been criticized in France, Germany, and elsewhere as a form of “indoctrination” of children into “separatism,” “religious extremism,” and “cults.” Italian law, on the other hand, provides a more favorable context for homeschooling. The Damanhur School, legally a form of homeschooling, has evolved and changed during its 35 years of existence. Today, most pupils have parents who are not Damanhurians. Its outstanding results in state exams, its “experiential” pedagogy, and the prevalence of outdoor classes explain why parents who may be practicing Catholics, or otherwise far away from Damanhur’s spirituality, nonetheless choose the school for their children.","['Religious Studies', 'Spirituality', 'History of World War II and the Holocaust']"
doi:10.1007/978-3-031-04699-5_10,en,Creating Emotionally Intelligent Organizations,OriginalPaper,"Jack (our consultant from the previous chapter) wondered how to handle another request for help. He had just received a call from an old friend, Rosie, who told him that she had recently joined the board of a large medical appliances company as a non-executive director. Soon after her appointment, she noticed how much the founder Amir—a flamboyant entrepreneur—was obsessed about finding ways to make his manufacturing operations more cost efficient. Slogans were ubiquitous throughout his factories describing to all employees how to solve business problems in a logical, analytical manner. Little attention was given, however, to the role of emotions in organizational life. To Amir, it seemed, cognition was all that mattered. And given the large shadow he cast over the organization, his executives replicated his way of doing things. But in Rosie’s eyes it also contributed to a dependency culture, making her wonder how many of Amir’s senior executives were truly prepared to challenge his ideas.","['Business and Management', 'Business Strategy/Leadership']"
doi:10.1007/978-981-19-4971-5_35,en,Particle Swarm Optimization Technique for Current Equalization of PV Systems to Achieve Higher GMPP Under PSCs,OriginalPaper,"The sun irradiations levels are always vary at different times, which affect the performance of solar photovoltaic (PV) systems in terms of power losses (PL). But many natural and un-natural causes exist and behave an obstruction to extract best performance from PV systems. The popular unacceptable causes are partial shading conditions (PSCs), which affects the PV performance highly. To diminish the effect of PSCs, relevant PV module rearrangement method is another good solution. In this paper, particle swarm optimization (PSO) technique demonstrates the current equalization of PV array systems under PSCs. In that method, a particle reaches the optimum value depending on its present velocity, past experience, and the experience of its nearby group members. Also, traditional arrangement techniques such as the series–parallel (SP) and total cross-tied (TCT) configurations have been used. As a result, performance parameters such as power and voltage at global maximum power point (GMPP), PL, and fill factor (FF) have been assessed. This paper displays the methods of implementation of the techniques to avert the effect of PSCs and to improve the energy output of the PV array under non-uniform irradiation circumstances. MATLAB/Simulink modelling is carried out to compare the results of various reconfiguration techniques and to find out which one is the best one under considered PSCs.","['Engineering', 'Power Electronics, Electrical Machines and Networks', 'Energy Policy, Economics and Management', 'Energy Systems']"
doi:10.1007/978-3-030-92989-3_7,en,Optical Properties Modulation: A New Direction for the Fast Detection of Ionizing Radiation in PET,OriginalPaper,"The inherent temporal variance generated during the scintillation process limits the time resolution in positron emission tomography (PET) utilizing scintillators. A coincidence time resolution around 100 ps can be realized using conventional scintillators. On the other hand, modulation of the optical properties of a material can be orders of magnitude faster to the femtosecond or sub-picosecond scale. In this chapter, we will review the recent developments of using the optics pump-probe measurement to attempt the optical properties modulation method, which can be utilized as a novel mechanism for radiation detection in PET. The chapter starts with an explanation of the limitations on the coincidence time resolution of conventional scintillation-based PET detector and the impact of improved PET detector timing resolution. The concept of the optics pump-probe measurement for radiation detection is then introduced. Next, work related to the development of optical properties modulation method is summarized, including (1) the theoretical simulation work demonstrating single annihilation photon detection is feasible by detecting ionization-induced optical property modulations (e.g., refractive index), (2) the development of the proof-of-concept experimental arrangement demonstrating optical property modulation (e.g., small changes in refractive index) can be used to detect ionizing photons, and (3) all the efforts to amplify the ionization-induced optical property modulation to improve the detection sensitivity of experimental optical setups for achieving individual ionizing photon detection in PET.","['Engineering', 'Circuits and Systems', 'Biomedical Engineering and Bioengineering', 'Microwaves, RF and Optical Engineering']"
doi:10.1007/978-3-031-13714-3_3,en,Problem Modeling,OriginalPaper,"This chapter shows how a problem can be modeled so that it can be handled efficiently by a heuristic algorithm. It gives some examples of transformations of data, constraints, and objectives. Finally, it introduces some notions of multi-objective optimization.","['Business and Management', 'Operations Research/Decision Theory', 'Optimization', 'Computational Mathematics and Numerical Analysis', 'Algorithms', 'Computational Science and Engineering', 'Artificial Intelligence']"
doi:10.1007/978-3-031-15211-5_10,en,Stability Analysis and Optimization of Vehicle Active Motion Control System with Feedback Time Delay,OriginalPaper,"A delayed dynamic model of vehicle lateral motion system is established to investigate the vehicle dynamics under time delay and to optimize the effect of time delay. The dynamic model is based on the non-linear 2-dimensional vehicle equation of motions and includes an active PD torque controller with feedback time delay. The wheel rotational dynamics and the longitudinal-lateral tyre force coupling are also modelled regarding the deformation delay induced by tyre elasticity. Phase plane analysis is carried out to acquire the handling and stability properties of the uncontrolled vehicle, and on this basis, the stability analysis of the delayed system is conducted and summarized in the stability chart of two control parameters, which shows the effects of time delay on vehicle system in various driving conditions and handling characteristics. Finally, simulations validate that the stability analysis for the controlled system dynamics and the eigenvalue-based optimization method performs effectively, which can be used for many considerations in vehicle delayed systems both from theoretical and practical viewpoints.","['Engineering', 'Automotive Engineering']"
doi:10.1007/978-3-658-34273-9_5,en,Ferry Traffic,OriginalPaper,"In continuation of road or rail connections, ferries operate mainly on the marginal seas and to islands. They are operated according to fixed timetables and often in a shuttle service between two ports. Established ferry routes are being maintained on the Baltic and North Sea, in the Mediterranean and Black Sea, but also off the coasts of other continents. Most of these ferries transport both commercial vehicles and passengers with their private cars and are therefore described as passenger and car ferries, in short ro pax ferries (Figs. 5.1 and 5.2).","['Engineering', 'Mechanical Engineering', 'Operations Management']"
doi:10.1007/978-3-030-91948-1_5,en,Chapter 5 Failure,OriginalPaper,"This chapter focuses on Pound’s and Pasolini’s late work. It begins with considerations on the centrality of the palimpsest and fragment in their monumental, incomplete works, Petrolio and The Cantos . Questioning the political stakes of form, it analyses Pasolini’s writings on Pound’s politics, contrasting them to his views on Louis-Ferdinand Céline and reading them in relation to his own late use of Pound. Aligning these poets’ final years, the chapter looks at how the thematising of failure, abjuration and withdrawal becomes a mode of producing meaning that reflects a state of alienation and disillusionment with modernity. It argues that an aestheticised narrative of Pound’s failures and persecution becomes a tenet of his post-war reception, while his late work continues to defer the assumption of responsibility.","['Literature', 'Comparative Literature', 'Twentieth-Century Literature', 'European Literature', 'Poetry and Poetics', 'European Cinema and TV']"
doi:10.1007/978-3-031-13686-3_3,en,Engaging Individual Fathers From a Developmental and Family Systems Perspective,OriginalPaper,"This chapter will explore the topic of engaging individual fathers, beginning with a brief overview of the evolution of research on individual father engagement. Drawing on life course and developmental theories, with particular attention to racial, ethnic, and other intersectional identities, it will also address engagement across the lifespan. In addition, this chapter will draw on family systems theory to explore changes in family structure over time and how such changes have influenced ways of engaging fathers. Specific subgroups of fathers are explored in more detail, including teen fathers, first-time fathers, fathers with multiple partners and households, and grandfathers. This chapter concludes by discussing strategies for engaging diverse fathers that are part of many different family structures and relationships.","['Psychology', 'Clinical Psychology', 'Ethics and Values in Social Work', 'Sociology of Family, Youth and Aging', 'Psychotherapy and Counseling']"
doi:10.1007/978-1-0716-2597-2_5,en,Solid-State NMR Structure of Amyloid-β Fibrils,OriginalPaper,"Amyloid fibrils are involved in a number of diseases and notably play a role in neurodegeneration, where they are present in plaques in the brain. Their structure determination might help in finding ways to interfere with their formation, and ultimately prevent disease, by revealing the structure-function relationship and helping to design molecules targeting initial assembly steps and further propagation. Here, we describe the different steps in NMR protocols which allowed the 3D structure determination of amyloid- β  fibrils.","['Chemistry', 'Chemistry/Food Science, general', 'Spectroscopy/Spectrometry']"
doi:10.1007/978-3-031-06461-6_3,en,Vehicle Model for Handling and Performance,OriginalPaper,"At the beginning of this chapter, the simplifying assumptions to formulate a simple, yet significant, vehicle model are listed. Then the kinematics of the vehicle as a whole is described in detail, followed by the kinematics of each wheel with tire. The next step is the formulation of the constitutive (tire) equations and of the global equilibrium equations. A lot of work is devoted to the load transfers, which requires an in depth suspension analysis. This leads to the definition of the suspension and vehicle internal coordinates, of the no-roll centers and no-roll axis, for both independent and dependent suspensions. The case of three-axle vehicles is also considered. In the end, the vehicle model for handling and performance is formulated in a synthetic, yet precise way. A general description of the mechanics of differential mechanisms, either open or limited-slip is included.","['Engineering', 'Automotive Engineering', 'Complexity', 'Control and Systems Theory']"
doi:10.1007/978-3-031-13862-1_9,en,Through Consciousness Parted from Dream: Alternative Knowledge Forms in Karoline von Günderrode,OriginalPaper,"Karoline von Günderrode’s reputation as a mystical writer makes her a likely candidate as a proponent of a negative philosophy. However, the historical emphasis on Günderrode’s mystical and lyrical writings reflects gender stereotypes about women’s writing and ignores Günderrode’s strengths as an epic and historical writer. It is therefore important to approach claims about Günderrode’s supposed mysticism carefully. This paper is a preliminary attempt to investigate Günderrode’s claims about knowledge, including knowledge of the absolute, asking: What does Günderrode think knowledge is? What does she think the purpose of knowledge is—i.e., what does she think knowledge gets us, or does for us? And how do her claims differ from those philosophers, such as Novalis, whose thinking on knowledge (including of the absolute) seems to resemble hers? I argue that Günderrode maintains that human beings can experience, or “know,” a reality behind the discrete objects and events that comprise the world of appearances, and that she integrates this idea into a coherent worldview in a unique way. Specifically, I argue that Günderrode reconceptualizes the nature of death and selfhood in specific ways that allow her to make sense of the possibility of experiencing the true nature of the world behind the divisions that are characteristic of human knowledge and existence.","['Philosophy', 'German Idealism', 'Continental Philosophy', 'History of Philosophy']"
doi:10.1007/978-3-031-08014-2_2,en,Linking Variants of Hemoglobin A1C and Glycemic Status,OriginalPaper,"Hemoglobin A1C (HbA1c) has been used as a convenient screening test for the diagnosis of diabetes and prediabetes, requiring no fasting, as well as a reliable measure for monitoring the glycemic control in people with diabetes. As HbA1c is the measure of the fraction of glycated hemoglobin out of total hemoglobin in red blood cells, both blood glucose levels and blood cell conditions affect levels of HbA1c. Consistently, genome-wide association studies on HbA1c have identified multiple genetic loci, largely grouped into two separate pathways – via the glycemic pathway and via the erythrocyte pathway. Two genetic variants, G6PD -rs1050828 and HBB -rs334, specifically found in individuals with African ancestry, were noted for their relatively large effects on HbA1c via the erythrocytic pathway, compared to other genetic variants. The glycemic status of individuals carrying the HbA1c-lowering alleles might be underestimated by HbA1c levels, as lower HbA1c level is observed compared to their actual glycemic status due to their genetic influences on blood cell biology. In addition, several erythrocyte-related genetic variants of small effects may also have a combined impact on HbA1c in this regard. Thus, the influences of these non-glycemic-related variants need to be considered when the HbA1c test is performed to measure glycemic status.","['Biomedicine', 'Biomedicine, general', 'Metabolic Diseases', 'Pharmacology/Toxicology']"
doi:10.1007/978-3-031-19260-9_5,en,"Our Right to Say Yes, Our Right to Say No",OriginalPaper,"Sex workers’ ability to consent Consent to engaging in commercial sexual activity has been a key topic in the debate over whether sex work can be freely-contracted Contracts labour. Because much of the debate around consent Consent and autonomy Autonomy in sex work has been dominated by the ideological preconceptions of neo-abolitionists, this has led to a disproportionate focus on consent Consent at the point of entry to the sex industry. However, sex workers’ consent can be more cogently considered in the context of their work itself. In this chapter, I look at how sex workers are able to consent, examining the contingencies that attend consent in managed sex work, particularly around refusing and terminating bookings. I also look at how brothel managers frame violence, arguing that the corporatisation of sex work can risk limiting managers’ understanding of violence in the brothel. I conclude by looking at how sex workers can raise complaints and the social and legislative frameworks in which that can happen.","['Criminology and Criminal Justice', 'Crime and Society', 'Critical Criminology', 'Crime Control and Security', 'Gender Studies', 'Social Policy', 'Politics of the Welfare State']"
doi:10.1007/978-3-031-05476-1_19,en,The Meaning of Animating in the Digital Era: Animation Education Practice in Japan,OriginalPaper,"This chapter introduces practical examples of animation education and production in Japan and reframes them in terms of the practice of animating , and considers the significance of animating for art education in the digital era. Animating can be understood as make-believe using motion. It prompts us to imagine fictitious worlds as seen from diverse perspectives through the representation of motion, and it encompasses the experience of sharing the resulting images with others. Animating is significant for art education as a practice that encourages understanding others and the feeling of being connected with the world. However, the phenomenal body of the subject who does the representation cannot be separated from the semiotic body that is being represented. The mutual interaction between these two bodies needs to be maintained, and the significance of animating in terms of art education diminishes as the tension in that relationship dissipates. Digital technology has the advantage of enabling automated production and manipulation of the semiotic body and reducing the labor required for production but, in terms of the practice of animating in art education, teachers need to be cognizant of instruction that makes learners recognize their own phenomenal body and encourages receptivity to the phenomenal body of others.","['Education', 'Creativity and Arts Education', 'Education, general']"
doi:10.1007/978-981-16-4544-0_113-1,en,Active Galactic Nuclei and Their Demography Through Cosmic Time,ReviewPaper,"Active galactic nuclei (AGN) are highly energetic astrophysical sources powered by accretion onto supermassive black holes in galaxies, which present unique observational signatures covering the full electromagnetic spectrum (and more) over about 20 orders of magnitude in frequency. We first review the main AGN properties and diversities and show that they can be explained by a small number of parameters. We then discuss the so-called Unification Models for non-jetted AGN, according to which these sources are believed to have the same nuclear engine and circumnuclear matter, with the same geometry for the obscuring structure. This simplified scenario, however, cannot explain all the observed complexities, such as the presence of multiple absorbers on different physical scales, including recent X-ray observations of circumnuclear matter. Finally, we touch upon AGN evolution in the X-ray and γ -ray bands.","['Physics', 'Astrophysics and Astroparticles', 'Astronomy, Observations and Techniques', 'Particle and Nuclear Physics', 'Cosmology']"
doi:10.1007/978-3-030-67930-9_38-2,en,Innovation Initiatives in Enterprises: Advancing Learning at Work,ReviewPaper,"Innovation initiatives in enterprises often appraise innovation in terms of novelty, but success is better judged by motivation among users to adopt them. Current pedagogies for developing innovation skills and innovation of workplace practices are epistemologically misguided. As a result the risk of failure is high, leading to many finding innovation intimidating. This chapter examines the factors which improve enterprise success in innovation and the “unlearning” necessary to avoid reverting to former ways of working. Learning how to deliver better outcomes, when the route to their attainment is uncertain, requires a fundamentally different process from when the link between cause and effect is clear. Traditional knowledge transfer “banking” approaches (Friere, 1969 ) will not work if the answers to “teach” are yet to be found. This “learning paradox” provides the theoretical foundation for a new pedagogy illustrated by successful enterprise innovation initiatives. We argue that innovation is itself a form of learning, which enterprises must master to create successful new products and ways of working. Success achieves outcomes at levels 3 or 4 in Kirkpatrick’s training evaluation model (Kirkpatrick & Kirkpatrick, Evaluating training programs (Vol. Third Edition), 2008), requiring behavior change and improved key performance metrics, respectively. These go far beyond traditional assessments of educational attainment (level 2). Employees learn for work and also “through work” (Billett, Journal of Workplace Learning, 13(5), 209–214, 2001), to acquire skills and develop capabilities to embrace technological and digital disruption. Case studies from Singapore and the United Kingdom show commonalities between different types of innovation initiatives highlighting best practice in the pedagogy of innovation.","['Education', 'Education, general']"
doi:10.1007/978-3-031-11791-6_5,en,"Fukú, Postapocalyptic Haunting, and Science-Fictional Embodiment in Junot Díaz’s “Monstro”",OriginalPaper,"Dominican American author Junot Díaz’s short story “Monstro” (2012) centers on the narrator’s return to the Dominican Republic to visit his ailing mother. During that visit, the island undergoes an outbreak from a mysterious disease that attaches itself to the infected body like a “black mold-fungus” that then “gradually started taking you over.” Named “La Negrura” for its capacity to re-blacken already black skin, the disease turns the infected into proto-zombies at first and full “zombies” by the end of the story. Gil’Adí show’s how Díaz’s oeuvre is constructed around depictions of the Caribbean as a postapocalyptic space and Afro-Latinxs as science-fiction embodiments. The figure of the zombie here expands the concept of “ fukú americanus,” which Díaz uses in The Brief Wondrous Life of Oscar Wao (2007) . “Monstro” presents the Caribbean (and the Americas) as instantiated into modernity by this curse of the New World ( fukú ), which remains into the present as a haunting presence and allows Díaz to narrate the Caribbean as a space created through a cataclysmic rift that emits dead bodies. Díaz exhumes the histories of colonialism, slavery, embodied labor, and racial expendability: histories that demonstrate an inescapable pattern of violence. The zombies’ mass groupings and screams become a form of racial protest against the histories that created them as dead subjects.","['Literature', 'Latin American/Caribbean Literature', 'Fiction', 'Latin American Cinema and TV', 'Latin American Culture']"
doi:10.1007/978-3-031-13264-3_7,en,Environmental Due Diligence Obligations in Home State Law with Regard to Transnational Value Chains,OriginalPaper,"The following chapter takes a closer look at transboundary environmental harm caused by business operations in the context of transnational value chains. Here, the transboundary character does not necessarily result from the environmental harm’s course but rather from transboundary economic causal links via transnational value chains. Consequently, the situations considered in this chapter are generally those categorised as one of the ‘type-two cases’ detailed in the previous chapter.","['Law', 'International Environmental Law', 'Environmental Economics']"
doi:10.1007/978-3-031-10137-3_13,en,Oberto Airaudi and the Community: Before-During-After,OriginalPaper,"Before Oberto Airaudi was born in 1950. Where did he grow up? What did he study? What are his early and mature works? And his personal, private level? What is the genesis of his development as a pranotherapist and seer? What were his first steps towards the origins of Damanhur as an esoteric community? During The enterprise began to take shape in 1975–1976, and Airaudi became Falco. The reasons behind his choice to build the Federation of the Community and the Subterranean Temple of Humankind were closely linked with magic and esotericism. In 1980 Airaudi began to paint esoteric paintings, with many possible interpretations, areas of interest for Damanhurians and for foreign interlocutors. The traumatic raid on the Temple took place in 1992, followed by a long-lasting struggle to protect the site. Some Italian Universities—mainly those of Turin and Rome la Sapienza—helped to collect signatures, ensuring the Temple’s survival. In 1996 the court magistrate of Ivrea ruled against its demolition. It would be opened to the public, thereby sacrificing some of its air of mystery. Falco indicated self-sufficiency as a method, a goal which the community never fully reached. Selfica—magic objects with therapeutic qualities—were developed. Sacred spaces were designated in the woods. Research into pranotherapy was intensified. During the same period his family circumstances changed radically: he got married and had two children—and then a third child was born outside marriage. Adopting the additional name Tarassaco (dandelion), he raised the baby, dedicating considerable time and attention to her. Sometimes he appeared dissatisfied that the Community is too dependent on him, becoming too comfortable, and threatens to leave. After His death on June 23, 2013, left everyone shaken. Members, however, were eager to move forward and make their voices heard. Letters written by him, and discovered at yearly intervals after his death, arrived in Damanhur. Still arriving, they testify that Falco Tarassaco would agree with the members.","['Religious Studies', 'Spirituality', 'History of World War II and the Holocaust']"
doi:10.1007/978-981-19-7195-2_5,en,Funneling Frames Amid Developmental Imperatives: How ‘Primrose’ the Pathway Home?,OriginalPaper,"How does the dust settle after appraising eight mainframes? What brand or two can represent a Bangladesh half a century old? Why must a brand be necessary in the first place? We tackle those questions, but we do so in reverse order, leaving for the next chapter to handle the leftovers, that is, to explain those strong contenders we left out. This chapter appraises two views: the freelancer’s (that is, Main Street citizens); and the theoretical (of scholars).","['Political Science and International Relations', 'Political Communication', 'Political Sociology', 'Asian Politics']"
doi:10.1007/978-981-19-2689-1_24,en,Design and Development Status of Experimental Winged Rocket WIRES#015,OriginalPaper,"Research on winged reusable space transportation systems and flight demonstration by experimental winged rockets called WInged REusable Sounding rocket (WIRES) have been conducted by researchers and laboratory graduates since 2005. WIRES#015 has been developed by Tokyo University of Science, the university start-up SPACE WALKER Inc., and JAXA in collaboration with the German Aerospace Center (DLR) and Swedish Space Corporation (SSC). It has a total length of 4.6 m, launch mass of 1000 kg, and maximum flight altitude of 5.5 km, which is a comprehensive technology demonstrator for technical issues such as the liquid oxygen/liquefied natural gas engine, reaction control system, airframe structure, and propellant tanks made of carbon fiber reinforced plastics and autonomous guidance, navigation, and control systems. Currently, WIRES#015 is in the sustaining design phase. The airframe structure will be manufactured by March 2022 in cooperation with Toray Carbon Magic Co., Ltd. and Mooncraft Co., Ltd. and subjected to structural tests. In 2023, the captive firing test (CFT) will be conducted. The first flight demonstration will be performed in early 2024. Three additional flight demonstrations are planned from 2025 to 2026. In this paper, we describe the development status of WIRES#015 and its development schedule.","['Engineering', 'Aerospace Technology and Astronautics', 'Engine Technology', 'Automotive Engineering', 'Mechanical Engineering']"
doi:10.1007/978-1-4842-8751-4_15,en,Intermediate Objects,OriginalPaper,"So far, we have created objects that just contain data. Objects that just contain data are sometimes known as records —they store data, but they don’t do anything. In Chapter 11 , we wrote functions that manipulated these records. If you want to perform an action (such as withdrawing funds from an account), you would call the appropriate function, and it would do what you want. This is a fine programming style and works well for many situations. However, as programs get larger and more complex, it is beneficial to make the functions that operate on the objects more tightly connected to the objects themselves.","['Computer Science', 'Professional Computing', 'Web Development', 'Computer Science, general']"
doi:10.1007/978-981-19-5739-0_3,en,Principles for the Design of PET Probes,OriginalPaper,"This chapter will cover the knowledge of how to generate positron emitters and label them onto active pharmaceutical compounds ranging from small organic molecules to peptides and antibodies. The discussion will cover several mechanisms to improve the art of PET chemistry in a pedagogical approach. Labeling methods for [ 18 F], [ 1 1 C], [ 6 4 Cu], and [ 6 8 Ga] will be discussed, followed by practical examples in each case.","['Engineering', 'Biomedical Engineering and Bioengineering', 'Atomic/Molecular Structure and Spectra', 'Biological and Medical Physics, Biophysics']"
doi:10.1007/978-3-031-17752-1_10,en,To Call the World Tree,OriginalPaper,"Just as ancient Platonism was a kind of ancient paganism, so atheistic Platonism is a kind of atheistic paganism. To illustrate the spiritual richness of atheoplatonism, it will be helpful to display its pagan aspects. We therefore cast a circle of reasoning into which we call the participants of a pagan atheology. We use Platonic concepts to make these calls. We invite these participants through sacrificial offerings of arguments. Our intention in ritual is to call into circle the Platonic world tree, a tree that has counterparts in many paganisms. Since the cardinal elements play basic roles in many paganisms, we call first to them. We call water, earth, air, light, and fire. From these elements, we call the world tree. From this world tree, we call holy sexed powers.","['Philosophy', 'Philosophy of Religion', 'History of Philosophy']"
doi:10.1007/978-3-658-38844-7_2,en,Business Development,OriginalPaper,"After describing the tasks of Business Development in the introduction, the individual dimensions of Business Development will be explained in detail below. It is not just a task. Business Development can also be seen as a role. A person who fulfills this role is also referred to as a Business Development Manager. The main features of a Business Development Manager are described below (see Sect. 2.2). At the same time, Business Development is also an organizational unit that has to be embedded in the structure of a company. Central and decentralized structures are possible here (see Sect. 2.4). Finally, Business Development can also be conceived as a process that prescribes a structure in the performance of tasks (see Sect. 2.5).","['Computer Science', 'Computing Milieux', 'Information Systems and Communication Service', 'IT in Business', 'Management', 'Marketing', 'Sales/Distribution']"
doi:10.1007/978-981-19-5908-0_22,en,Theory for Thermal Edge States: Graphene-Like Convective Lattice,OriginalPaper,"In this chapter, we reveal that edge states are not necessarily limited to wave systems but can also exist in convection-diffusion systems that are essentially different from wave systems. For this purpose, we study heat transfer in a graphene-like (or honeycomb) lattice to demonstrate thermal edge states with robustness against defects and disorders. Convection is compared to electron cyclotron, which breaks space-reversal symmetry and determines the direction of thermal edge propagation. Diffusion leads to interference-like behavior between opposite convections, preventing bulk temperature propagation. We also display thermal unidirectional interface states between two lattices with opposite convection. These results extend the physics of edge states beyond wave systems.","['Physics', 'Optics, Lasers, Photonics, Optical Devices', 'Thermodynamics', 'Optical and Electronic Materials', 'Materials Science, general', 'Theoretical, Mathematical and Computational Physics', 'Condensed Matter Physics']"
doi:10.1007/978-3-031-09413-2_6,en,China’s Global Expansion and the International Institution,OriginalPaper,"This chapter, China’s Global Expansion and the International Institution, will discuss the basic issues of the current international order, review the development of the relationship between China and the international institutions, analyze how China challenges and uses the international institutions for its global expansion, and explore the consequences of China’s challenges and the future of the international order. This chapter will argue that the Chinese revisionism and provocative actions to alter the U.S.-led international order are one of the major sources of the great power competition. If the U.S. and its allies do not stand up to China’s challenges, the CCP could be the terminator that put the U.S. global dominance to an end in the future.","['Political Science and International Relations', 'International Relations Theory']"
