identifier,language,title,genre,abstract,subjects
doi:10.1007/978-981-19-5490-0_4,en,"
              
                
              
              $$\mathscr {L}_1$$
              
                
                  L
                  1
                
              
            -Gain and Control Synthesis",OriginalPaper,"This chapter treats the problems of stochastic stability, $$\mathscr {L}_1$$ L 1 -gain and control synthesis for positive semi-Markov jump systems (S-MJSs). The system under consideration involves semi-Markov stochastic process related to Weibull distribution. The main motivation for this chapter is that the positive condition sometimes needs to be considered in S-MJSs and the controller design methods in the existing works have some conservation. To deal with these problems, some sufficient conditions for stochastic stability of positive S-MJSs are established by implying the linear co-positive Lyapunov function. Then, some sufficient conditions for $$\mathscr {L}_1$$ L 1 -gain constraint are also presented, upon which, a state feedback controller is designed by decomposing the controller gain matrix such that the resulting closed-loop system is positive and stochastically stable with $$\mathscr {L}_1$$ L 1 -gain performance in the form of standard linear programming. The advantages of the new framework lie in the following facts: (i) the weak infinitesimal operator is derived for S-MJSs under the constraint of positive condition and (ii) the less conservative stabilizing controller is designed to achieve the desired control performance. Finally, numerical examples are given to demonstrate the validity of the main results.","['Engineering', 'Control and Systems Theory', 'Systems Theory, Control', 'Complexity']"
doi:10.1007/978-3-031-16159-9_29,en,An Analysis of Observability and Detectability for Different Sets of Measured Outputs – CSTR Case Study,OriginalPaper,"A problem of proving the observability/detectability at a given measured output for non-linear biochemical systems has been addressed in this paper. A theory of indistinguishable state trajectories has been used to prove the properties of the observability or detectability of this system. It is related to taking system dynamics into consideration depending on initial conditions and the impact of inputs taking into account a given measured output. An analysis of the observability/detectability has been performed for five cases where the various sets of measured outputs have been considered. The research results obtained are crucial for system state estimation that involves the synthesis of state observer. The proposed method may be successfully applied to the complex biochemical non-linear systems modelled as a continuous stirred tank reactor. Finally, the results obtained demonstrate the high effectiveness of the devised approach.","['Engineering', 'Control and Systems Theory', 'Computational Intelligence']"
doi:10.1007/978-981-19-1412-6_45,en,Traffic Sign Recognition Approach Using Artificial Neural Network and Chi-Squared Feature Selection,OriginalPaper,"With the rising population and vehicular traffic across the globe, driver safety on road has become a huge concern for most governments. Emerging technologies and industrial revolutions have given rise to concept of autonomous cars. The driving systems embedded in these cars identify the traffic signs on the road and then take appropriate action. In spite of all these efforts, the accuracy of traffic sign image detection still remains a challenge for most car manufacturers and drivers, especially under difficult weather conditions. Multiple authors have done research in past and have proposed approaches relevant to identification of traffic sign images. The proposed solutions on traffic sign image detection have been influenced largely by Artificial Intelligence (AI)-based implementation techniques. In this research paper, authors have used Mapillary public traffic image dataset and have proposed an innovative approach using chi-squared ranking algorithm along with ANN for image classification. The effectiveness of proposed approach is compared with some related works. Experimental results showed that the proposed enhanced algorithm based on ANN and chi-squared algorithm provided better results.","['Engineering', 'Cyber-physical systems, IoT', 'Professional Computing', 'Computational Intelligence', 'Artificial Intelligence', 'Systems and Data Security']"
doi:10.1007/978-3-031-20105-9_3,en,Comparison of Metaheuristics for Chaotic Systems Estimation,OriginalPaper,In recent years Parameter Estimation (PE) has attracted the attention of the scientific community.,"['Engineering', 'Computational Intelligence', 'Artificial Intelligence']"
doi:10.1007/978-981-19-2635-8_12,en,Reference Path Planning for UAVs Formation Flight Based on PH Curve,OriginalPaper,"Formation flight of Unmanned aerial vehicles (UAVs) has become a research hotspot in recent years. How to plan a flyable path for UAV formation when flying with a given configuration to the destination safely is an important technology. Therefore, this paper proposes a path planning method based on Pythagorean Hodograph (PH) curves and Delaunay triangulation to generate a flyable reference path for UAV formation. Firstly, the kinematic constraints of the formation path are derived, while the formation moves. Secondly, the Delaunay triangulation and the Warshall-Floyd algorithm are used to obtain the best waypoints array from starting point to destination. Thirdly, the PH curves are applied to connect each two neighbour waypoints for meeting the kinematic constraints. The multi-population hybrid particle swarm genetic algorithm is proposed to generate an optimal flyable formation path. Finally, simulations are carried out considering a formation with three UAVs in a complicated environment. The simulation results show that the paths planned are connected by several PH curves, and all the paths can meet the kinematic constraints, avoid the obstacles and threat zones. Furthermore, the single population particle swarm genetic algorithm is also applied in the same simulation, and the simulation results show that the multi-population hybrid particle swarm genetic algorithm proposed in this paper has faster convergence speed and better stability.","['Engineering', 'Aerospace Technology and Astronautics', 'Engine Technology', 'Automotive Engineering', 'Mechanical Engineering']"
doi:10.1007/978-3-031-18487-1_23,en,Weighted Eigenvalue Counts on Intervals for Spectrum Optimization,OriginalPaper,"Power equipment is prone to vibrations. Removing eigenfrequencies of a structure from the interval of working frequencies reduces the probability of resonance during operation. In this contribution, a structural optimization problem is formulated whose objective at a minimum removes all eigenfrequencies from a given frequency interval. We consider systems without damping whose mass and stiffness matrices depend continuously on real parameters. The approach relies on the identity proposed by Futamura for eigenvalue count on intervals. The identity uses a contour integral in a complex plane of a trace of a specially constructed matrix. The contour integral is evaluated numerically using the trapezoidal rule over a circular path. The latter expression is differentiable. Present contribution extends the identity by adding a concave weighting function strictly positive in the interval. Furthermore, an explicit expression for the gradient of the objective and a simple optimization strategy are presented. Finally, a multi-degree of freedom example illustrates the performance of the approach.","['Energy', 'Energy Systems', 'Engineering Fluid Dynamics', 'Structural Materials', 'Engineering Thermodynamics, Heat and Mass Transfer']"
doi:10.1007/978-3-031-12851-6_52,en,A Rigorous Variant of the Shear Strength Reduction Method and Its Usage in Slope Stability,OriginalPaper,"The shear strength reduction method (SSRM) is a standard method in slope stability enabling to determine the factor of safety and related failure zones. In case of the non-associated Mohr-Coulomb model, the method can oscillate with respect to the refinement of a finite element mesh. To suppress this drawback, the non-associated model is approximated by the associated one such that the strength parameters are reduced by using a function depending on a scalar factor and on the effective friction and dilatancy angles. This modification (MSSRM) can be easily implemented in commercial codes like Plaxis or Comsol Multiphysics. Next, an optimization approach to the modified SSRM (OPT-MSSRM) is introduced. It is shown that the optimization problem is well-defined and can be analyzed by variational principles. For its solution, a regularization method is combined with mesh adaptivity and implemented in Matlab. The SSRM, MSSRM and OPT-MSSRM methods are compared on numerical examples representing a case study of a real heterogeneous slope.","['Engineering', 'Geoengineering, Foundations, Hydraulics', 'Geotechnical Engineering & Applied Earth Sciences', 'Offshore Engineering']"
doi:10.1007/978-3-031-20650-4_8,en,"Wavelet Scattering Transform Depth Benefit, An Application for Speaker Identification",OriginalPaper,"This paper assesses the interest of the multiscale Wavelet Scattering Transform (WST) for Speaker identification (SI) applied in several depths and invariance scales. Our primary purpose is to present an approach to optimally design the WST to enhance the identification accuracy for short utterances. We describe the invariant features offered by the depth of this transform by performing simple experiments based on text-independent and text-dependent SI. To compete the state-of-the-art (SOTA), we propose a fusion method between WST and x-vectors architecture, we show that this structure outperforms HWSTCNN by $$7.57\%$$ 7.57 % on TIMIT dataset sampled at 8 kHz and makes the same performance in the SOTA at 16 kHz.","['Computer Science', 'Artificial Intelligence', 'Computers and Education', 'Data Mining and Knowledge Discovery', 'Information Systems Applications (incl. Internet)', 'Computer Appl. in Social and Behavioral Sciences', 'Image Processing and Computer Vision']"
doi:10.1007/978-981-19-4606-6_81,en,Simulation of an Industrial Robot Using RobotStudio and RoKiSim,OriginalPaper,"Simulation plays a vital role in providing insights and designing a complex system. It is imperative to learn the simulation tools to understand the landscape of industrial robotics. The kinematic equations vary due to structural variations of industrial robots. The paper describes the simulation of a 6R industrial robot. The kinematic equations for IRB 1600 are developed using MATLAB. Then, the simulation of the IRB 1600 robot is carried out using RoKiSim and validated through RobotStudio. The kinematic results are in agreement with those obtained by the software tools.","['Engineering', 'Industrial and Production Engineering', 'Machinery and Machine Elements', 'Materials Engineering']"
doi:10.1007/978-981-19-4863-3_3,en,IPL Analysis and Match Prediction,OriginalPaper,"A comprehensive analysis of the complete IPL dataset and visualization of different highlights necessary for IPL assessment is performed. Many machine learning (classification) algorithms have been used to compare and predict the winner of the match. Every game has its own requirements; similarly, the T-20 game also has its own which were not satisfied by current models. By using Python, the intricacy of data analysis is reduced as it shows the analysis results using visual portrayals. The dataset is loaded, and pre-processing is done trailed by feature selection. Four machine learning (classification) algorithms such as decision tree, K-nearest neighbour, SVM, and random forest are applied, and the outcomes are compared. The best of the four classification techniques is then applied to anticipate the winner of the match and visualize the results as graphs.","['Engineering', 'Computational Intelligence', 'Engineering Design', 'Machine Learning', 'Communications Engineering, Networks']"
doi:10.1007/978-3-031-14615-2_80,en,A Modified Accelerated Particle Swarm Optimization to Solve Reliability Problems Related to Production Systems,OriginalPaper,"This paper aims to present a new algorithm based on the class of swarm intelligence methods, named the Modified Accelerated Particle Swarm Optimization (MAPSO), for solving production reliability problems. The main objective is to ameliorate the reliability of the production systems based on the number and reliability of redundant components under some constraints such as the cost, volume, the budget, etc. This problem is considered as a constrained nonlinear mixed-integer problem that can be modelled with two different ways: A Redundancy Allocation Problem (RAP) or a Reliability-Redundancy Allocation Problem (RRAP). The developed MAPSO is based on a new updating procedure that allows to adjust the position of particles, without dealing with velocity. Position updating is based on a simple expression using two parameters that help to speed up the convergence of the suggested algorithm and prevent it from being trapped within the local optimum. To assess the efficacity of the suggested method, the MAPSO is applied to solve reliability problems related to a power distribution plant system. Based on a comparative study, simulation results demonstrate that solutions presented by the developed procedure are superior to those given by several methods in literature in term of solution quality and computation time.","['Engineering', 'Vibration, Dynamical Systems, Control', 'Control, Robotics, Mechatronics', 'Materials Engineering', 'Classical and Continuum Physics']"
doi:10.1007/978-981-19-3379-0_16,en,Flow Control Using MVG in Shock Wave/Boundary Layer Interaction,OriginalPaper,"This review study mainly focusses on micro vortex generator (MVG) as a flow control device for shock wave/boundary layer interaction. The flow topology discusses various kind of separation line and the vortex characteristics associated with them in detail. The effect of geometrical parameters such as height, half-span angle, ramp angle, inter and intra vane spacing on vortex strength and a comparison of rate of vortex decay between various MVGs is briefed. A separate section is dedicated to MVG-shock wave/boundary layer interaction that shows role of hybrid MVGs like highly swept ramps, slotted micro ramps, ramped vane, air jet vortex generators, and micro ramp jet injection in adding momentum to the near wall region and their influence in attenuating separation for several span-wise and stream-wise locations is deliberated.","['Engineering', 'Engineering Fluid Dynamics', 'Solid Mechanics', 'Mechanical Engineering']"
doi:10.1007/978-1-4842-8814-6_5,en,Data Science for AI Leaders,OriginalPaper,"Data scientists are problem solvers who use programming languages, technology, and a range of statistical and math approaches to create solutions that deliver insights from data. Leaders can engage these teams and individuals successfully be raising their own professional knowledge over time. While some data science leaders will rise from the front-line work, others in leader roles may not have that exposure. Building awareness around five or six significant realities can raise leader effectiveness. While much of this work may be smaller scale problem solving, enormous modeling efforts around imaging and text data in particular are yielding breakthrough capabilities that can benefit many. Natural language processing illustrates this progress. As DoD learned in the software boom of the early 2000s, leaders with just technology backgrounds are unlikely to make good AI leaders. You must gain sufficient understanding of data science.","['Computer Science', 'Systems and Data Security', 'Artificial Intelligence']"
doi:10.1007/978-3-031-16400-2_9,en,Quantitative Approximation by Kantorovich-Shilkret Quasi-interpolation Neural Network Operators Revisited,OriginalPaper,"In this chapter we exhibit multivariate basic approximation by a Kantorovich-Shilkret type quasi-interpolation neural network operators with respect to supremum norm. This is done with rates using the multivariate modulus of continuity. We approximate continuous and bounded functions on $$\mathbb {R}^{N}$$ , $$N\in \mathbb {N}$$ . When they are additionally uniformly continuous we derive pointwise and uniform convergences. We include also the related Complex approximation. Our activation functions are induced by the arctangent, algebraic, Gudermannian and generalized symmetrical sigmoid functions. It follows [ 8 ].","['Engineering', 'Computational Intelligence', 'Artificial Intelligence']"
doi:10.1007/978-981-19-5331-6_39,en,An Effective Approach for Image Cartoon and Texture Decomposition,OriginalPaper,"Decomposition of an image into cartoon and texture components is desirable in many image processing and computer vision applications such as image segmentation, object detection, and image enhancement. In general, most of the available methods are suffering from a common drawback that is a loss of edge information while smoothing the texture or existence of some texture near the edges in the cartoon component after the smoothing. These shortcomings of the existing methods motivated us to design a method to efficiently smooth the texture component without largely affecting the edge information of a given image. The proposed method achieves this aim in two steps: The first step is the identification of the actual texture region, and the second step comprises of texture smoothening of identified texture region. The efficiency of the proposed method can be seen in the experimental section.","['Engineering', 'Computational Intelligence', 'Communications Engineering, Networks', 'Science and Technology Studies', 'Cyber-physical systems, IoT', 'Professional Computing']"
doi:10.1007/978-3-031-18487-1_32,en,Rotation of the Layer with the Cylindrical Pipe Around the Rigid Cylinder,OriginalPaper,"This article presents the solution to the layer spatial problem of elasticity for a containing a longitudinally thick long-walled cylindrical pipe rigidly connected to it. Stresses are specified on the layer boundary, while displacements are set on the pipe internal surface. The off-center compressive stresses at the layer surfaces cause the layer and its rigidly connected pipe to rotate. The problem is solved using the analytic-numerical generalized Fourier method, which is applied to Lamé equations in pipe-associated cylindrical coordinates and layer-associated Cartesian coordinates. When the boundary conditions are satisfied, a system of infinite linear algebraic equations is formed suitable to apply the method of reduction. As a result, the stresses and displacements at different points of the composite body are obtained. The accuracy of the boundary conditions approaches 10 –4 for zero to one values. The stress state at the layer-pipe interface, as well as on the inner surface of the pipe depending on the thickness of the pipe and the location of the load has been analyzed. The load shift from the pipe center along the layer surface, as well as a decrease in the inner radius of the pipe cause a significant increase in tangential stresses at the pipe interfaces. Areas of maximum stresses are shown.","['Energy', 'Energy Systems', 'Engineering Fluid Dynamics', 'Structural Materials', 'Engineering Thermodynamics, Heat and Mass Transfer']"
doi:10.1007/978-3-031-15951-0_7,en,Intelligence in Machines,OriginalPaper,"The idea of building intelligent machines has been around for a long time. The ancient Egyptian and Chinese had myths about robots and inanimate objects coming to life. Philosophers mulled over the hypothesis that mechanical men, artificial beings, and other automatons had existed or could exist in some fashion. Realizing human behavior through machine imitation and making machines possess human intelligence is a long-term goal of human beings.","['Computer Science', 'Artificial Intelligence', 'Engineering/Technology Education', 'Computer Science, general']"
doi:10.1007/978-3-031-11128-0_4,en,Path Planning for Special Robotic Operations,OriginalPaper,"The problem of robotic path planning has been the focus of countless investigations since the early works of the ’70s and, despite the large number of results available in literature, is still a topic that draws a great interest. In virtually all robotic applications it is required to somehow define a feasible and safe path, and such a problem can be cast and solved in many ways, given the several possible combination of robots—industrial robots, Autonomous Guided Vehicles (AGVs), Unmanned Aerial Vehicles (UAVs), underwater vehicles—and scenarios—a production line, a warehouse, an hazardous mountain—and therefore a large number of approaches and solutions have been, and are being, investigated. The aim of this chapter is to provide an overview of such widespread literature, first by briefly recalling some classic and general-purpose methods used in path planning, then by focusing on some application-specific problems, related to AGVs in industry, medical robotics and robotic welding. This choice is motivated by the prominent relevance of the path planning problem in these three applications. Then, a single application of great industrial interest, such as robotic spray painting, is analysed. Its specific features are described, and several techniques for task modelling and path planning are considered. A detailed comparison among these techniques is carried out, so as to highlight pros and cons of each one, and to provide a methodology to choose the most suitable one for the specific robotic spray painting application.","['Engineering', 'Robotics and Automation', 'Engineering Design', 'Industrial and Production Engineering']"
doi:10.1007/978-3-031-04435-9_40,en,Aztec Curve: Proposal for a New Space-Filling Curve,OriginalPaper,"Different space-filling curves (SFCs) are briefly reviewed in this paper, and a new one is proposed. A century has passed between the inception of this kind of curve, and, since then, they have been found useful in computer science, particularly in data storage and indexing due to their clustering properties, being Hilbert curve the most well-known member of the family of fractals. The proposed Aztec curve, with similar characteristics to Hilbert’s curve, is introduced in this paper, accompanied by a grammatical description for its construction. It yields the possibility of creating bi-dimensional clusters, not available for Hilbert or Peano curves. Additional to this, a case of application on the scope of Compressed Sensing is implemented, in which the use of Hilbert curve is contrasted with the Aztec curve, having a similar performance, and positioning the Aztec curve as viable and a new alternative for future exploitation on applications that make use of SFC’s.","['Social Sciences', 'Science and Technology Studies']"
doi:10.1007/978-981-19-2635-8_99,en,Multi-objective Design Optimization and Uncertainty Analysis of a Downscaled Cusped Field Thruster,OriginalPaper,"Growing interest and demand for efficient, cost-effective propulsion for small spacecraft platforms have driven the endeavor devoted to downscaling electric propulsion systems. Cusped field thrusters (CFTs) are advantageous over other electrostatic types such as gridded ion engines and Hall Effect thrusters, featuring enhanced electron confinement enabled by magnetic mirror using permanent magnets hence longer lifetime expectation. Physical modeling and characterization of performance are essential for design optimization of CFTs, but rather few research efforts have been dedicated to them to date. A multi-objective design optimization study is performed in the present study, based on evolutionary algorithms incorporating magnetic simulation coupled with an improved power balance model. It aims to simultaneously maximize the performance parameters, namely thrust, total efficiency, and specific impulse, with the anode voltage and current, mass flow rate, and magnet radii employed as the decision variables. Covariance-based global sensitivity analysis is conducted to identify influential design parameters. Uncertainty analysis is performed using prediction from surrogate models via machine learning by means of Monte Carlo simulation to examine the effects on uncertainties in the design parameters on the performance parameters. The plasma behavior inside the channel and the plume region has been investigated with primary focus on the magnetic field strength. In so doing, physical insights have been gained into key design factors to maximize CFT performance.","['Engineering', 'Aerospace Technology and Astronautics', 'Engine Technology', 'Automotive Engineering', 'Mechanical Engineering']"
doi:10.1007/978-3-031-14379-3_9,en,From Frescoes to Paintings,OriginalPaper,The identification of pigments in ancient historiated manuscripts and paintings and their degradation products was the first application of Raman spectroscopy to cultural heritage. The advent of a range of laser wavelengths and modern instrumentation for fluorescence background rejection has enabled a wider application of the technique coupled with the minimal sampling required for Raman microscopy. A list of pigments and dyes studied by Raman spectroscopy is provided and examples given of case studies where degradation products have been identified. The availability of miniaturised portable spectrometers for on-site non-destructive evaluation is also covered.,"['Chemistry', 'Spectroscopy/Spectrometry', 'Spectroscopy and Microscopy', 'Archaeology', 'Science, Humanities and Social Sciences, multidisciplinary']"
doi:10.1007/978-3-031-13786-0_2,en,Information Flows at the Deep Physical Layer Level,OriginalPaper,"The objective of this chapter is a description of the wireless communication process from a physical point of view. The analysis of the communication system is carried out considering an extended version of the OSI stack that includes an additional layer placed below the Physical Layer (PL). In this further layer, called the Deep Physical Layer (DPL), the communication process is analyzed in terms of distinguishable electromagnetic field configurations on the receiving antenna. The DPL contains all the resources potentially available to the telecommunication system in terms of space/time/polarization field configurations, while the PL implements specific solutions to exploit the potential offered by the DPL. Such a potential is limited only by the physical laws, which are inviolable. Consequently, the limits imposed at the level of DPL are absolute. In this sense, the DPL is a more fundamental level than the PL. The numerous solutions proposed for 6G that include intelligent modifications of the propagation environment can be seen as “data processing” at the DPL level in order to preserve information lost in previous generations of communication systems.","['Engineering', 'Communications Engineering, Networks', 'Cyber-physical systems, IoT', 'Computer Communication Networks']"
doi:10.1007/978-3-031-14615-2_10,en,Thermomechanical Buckling of FGM Skew Plate,OriginalPaper,"In this paper, thermomechanical-buckling response of functionally graded (FGM) skew plates subjected to different thermal loadings is investigated by utilizing the finite element method based on the Love-Kirchhoff assumptions. Only membrane and bending parts are taken into account in the formulation, whereas the transverse shear strains are neglected. By using the variational principle, the weak form of equilibrium equations is derived. Then, the displacement and strain of the FGM skew plate are discretized using a four nodes finite element leading to the construction of the geometric and material stiffness matrices. The critical buckling load is determined, then by the resolution of the eigenvalue problem. Two types of thermal loadings, namely uniform and non-uniform temperature rises through the thickness direction are taken into account. The thermomechanical properties of the FGM skew plate are temperature-dependent and can vary continuously through the thickness direction of the constituents according to a power- law distribution. Different numerical simulations are performed, where the validity of the formulation is first checked through a comparative study. Next, parametric analysis is carried out. The influence of several important parameters such as power-law index, thermal effects and skew angle is presented and discussed. It is concluded that these parameters play a significant role in the thermomechanical buckling response of FGM skew plates.","['Engineering', 'Vibration, Dynamical Systems, Control', 'Control, Robotics, Mechatronics', 'Materials Engineering', 'Classical and Continuum Physics']"
doi:10.1007/978-981-19-3467-4_36,en,Three-Way Catalyst System Design and Emission Characteristics Study with Precious Group Metal Loadings for CNG Vehicles,OriginalPaper,"In this research, the three-way catalysts after-treatment system design enhancement for flow uniformity index, backpressure as well as flow distribution near the lambda sensor is analyzed using computational fluid dynamic (CFD) technique. The transient emission (WHTC) characteristics of three-way catalyst (TWC) on the engine rig are studied based on the design enhancements aforementioned above, along with the precious group metals (PGMs) loadings and specific PGM ratios. However, the catalyst with higher PGM loading and specific PGM ratio supported significantly to light-off swiftly for the TWC after-treatment system as well as for reduction of peak emissions. Though, in this study, NO x and CH 4 emissions are considered as the key emissions, and the air–fuel ratio parameters are optimized accordingly. Furthermore, for the selected PGM concentration, the NH 3 emission is observed to increase in cold-start cycle, due to steam reforming reactions over the TWC system, and the catalyst effectiveness is recognized in hot-start cycle with NH 3 reduction. Nevertheless, in the TWC formulation, the Pd is indispensable to meet the emission regulation limit. However, to minimize the cost for TWC as well as to maintain higher emission conversion margin, bringing down the Rh content as well as enhancing the Pt/Pd ratio could be a viable solution. A right balance between the cost and performance of TWC is provided as the scientific reference in this paper. Overall, the emissions met the legal limits with good engineering emission margin.","['Energy', 'Energy Systems', 'Energy Storage', 'Renewable and Green Energy']"
doi:10.1007/978-981-19-3679-1_25,en,A Hybrid Approach to Optimize Handover Margin in UWSN by Integration of ACO with PSO and MVO: A Comparative Analysis,OriginalPaper,"Underwater Wireless Sensor Network (UWSN) in the ocean is becoming more and more popular as a tool for marine monitoring and data collection. Sensor nodes’ mobility models for UWSN vary from WSN devices on the ground. This variation complicates handover prediction in these networks, which is a key difficulty. As a result, the current study focuses on handover optimization. UWSN handover and optimization in UWSN handover have received only sporadic attention. Thus, this paper offers a simulation of sensor nodes’ movement calculated data. The speed and direction of the water flow between the data points are included in this dataset. Sensor nodes and base stations in a UWSN are used to simulate the suggested simulation. For the handover optimization job, all of the handover events that occur throughout the simulation are collected. Handover events are optimized using PSO, MVO, and ACO techniques based on historical data obtained from previous handovers. This paper provides the ideal option to increase reliability in the case of UWSN. Performance analysis of the proposed model indicates the excellent quality in the case of the measured evolution scores.","['Engineering', 'Communications Engineering, Networks', 'Cyber-physical systems, IoT', 'Professional Computing', 'Machine Learning', 'Artificial Intelligence']"
doi:10.1007/978-981-19-3842-9_19,en,The Closed-Form Equations of Motion of a Snake Robot with Coulomb Friction Force,OriginalPaper,"A complete formulation of the equations of motion of snake robot locomotion is presented. The equation is in closed-form (i.e., analytic form) which explicitly describes the input-output relationships in terms of independent variables. It includes the dynamics of the unconstrained motion, the constraints, and the Coulomb friction forces induced by the constraints. The salient feature of the equations of motion is that it is only based on the physical variables which configure the motion. No auxiliary variables such as Lagrange multipliers or pseudo-generalized speeds are needed. Therefore, the equations of motion are most suitable for control design and generic dynamic analysis.","['Engineering', 'Mechanical Engineering', 'Automotive Engineering', 'Transportation Technology and Traffic Engineering']"
doi:10.1007/978-3-031-20353-4_15,en,Frequency Analysis of Microbeam with Axial Pretension Using MSGT,OriginalPaper,"This paper presents the variation in natural frequencies of Euler-Bernoulli microbeams when subjected to axial pretension. The influence of size effects has been analysed using modified strain gradient theory (MSGT). The governing equation of motion has been derived using extended Hamilton’s principle and variational calculus. The sixth order non-local governing differential equation is solved by analytical procedure and numerical differential quadrature method (DQM). The three end conditions of beams are considered: cantilever, simply supported, and clamped-clamped beams. It is found that MSGT accurately models the size effects compared to other theories. As the axial pretension increases from 0.0001 to 1 N, the natural frequency values for the beam with different boundary conditions increase. Subsequently, surface elasticity effects have been analysed for a silicon and aluminium-based nanobeams with the pretension of 0.0001 N for all boundary conditions. From the results of surface elasticity modeling, it has been concluded that the natural frequencies of the nanobeam get influenced either positive or negative based on the value of surface elastic modulus. The difference in natural frequency values with and without surface elasticity effects are approximately 5 and $$2\%$$ for Si and Al nanobeams respectively. The methodology presented in this work can further be validated for nanoscale devices in which the higher-order strain gradient and surface elasticity effects subjected to pretension dominate.","['Engineering', 'Nanotechnology and Microengineering', 'Mechatronics', 'Machinery and Machine Elements']"
doi:10.1007/978-3-031-20105-9_8,en,Comparison of Metaheuristics Techniques and Agent-Based Approaches,OriginalPaper,"Agent-based models represent new approaches to characterize systems through simple rules. Under such techniques, complex global behavioral patterns emerge from the agent interactions produced by the rules.","['Engineering', 'Computational Intelligence', 'Artificial Intelligence']"
doi:10.1007/978-3-031-06780-8_9,en,Model Predictive Control for Safe Autonomous Driving Applications,OriginalPaper,"Although Model Predictive Control is widely used in motion planning and control for autonomous driving applications, accommodating closed-loop stability with respect to an arbitrary reference trajectory and avoidance of pop-up or moving obstacles is still an open problem. While it is well-known how to design a closed-loop stable MPC with respect to a reference trajectory that satisfies the system dynamics, this chapter discusses how to guarantee stability of a vehicle motion planner and controller when a user-provided arbitrary reference is used. Furthermore, the proposed MPC scheme enables recursive collision-avoidance constraint satisfaction in the presence of pop-up or moving obstacles (e.g., pedestrians, cyclists, human-driven vehicles), provided that their predicted future motion trajectory is available together with some uncertainty bound and satisfies some mild requirement. The proposed motion planner and controller is demonstrated through simulations.","['Engineering', 'Automotive Engineering', 'Computational Intelligence', 'Transportation Technology and Traffic Engineering', 'Signal, Image and Speech Processing']"
doi:10.1007/978-981-19-3391-2_38,en,SIR-M Epidemic Model: A SARS-CoV-2 Perspective,OriginalPaper,"The outbreak of SARS-CoV-2 in November 2019 has been modeled into the Susceptible-Infectious-Recovery (SIR) model initially. The second wave outbreak of the mutant SARS-CoV-2 has statistically proved to hold an exponential growth of mortality rate, especially in India. The infection-recovery strategy observed could be easily modeled to the SIR(Susceptible-Infectious-Recovery) model. Also, the studies included the exposure to the virus resulting in SIER (Susceptible-Infection-Exposure-Recovery) model. The daily statistics published by the World Health Organization (WHO) also reveal unavoidable statistics that represent the count of deaths. As of May 30, 2021, India has reported 27 million total infected cases, and 32 hundred thousand deaths have been reported. This alarms that the spread of pandemics cannot be visualized as a simple SIR model. The significant ratio between the infected and the mortals leads to remodeling the SIR model as SIR-M(Susceptible-Infectious-Recovery-Mortality) model. This paper includes the death count into the model and remodels the SIR model as SIR-M(Susceptible-Infectious-Recovery-Mortality) model. Our proposed model includes a factor, namely $$\delta $$ δ , which primarily depends on the medical condition. This $$\delta $$ δ is the primary cause of the deaths in the SARS-Cov-2-affected patients. We have studied the causes of mortality in COVID-19 patients and have validated our model with the real-time COVID dataset.","['Engineering', 'Computational Intelligence', 'Artificial Intelligence', 'Statistics, general', 'Cyber-physical systems, IoT', 'Professional Computing', 'Communications Engineering, Networks']"
doi:10.1007/978-3-031-14141-6_29,en,Mathematical Modeling of an Air Flow Leakage with the Jets Interaction at the Variable Mode,OriginalPaper,"The article is devoted to the decision of actual task of air distribution efficiency increasing with due to interaction of flat air jets to provide normative parameters of air in the production apartments. The mathematical model of air supply with interaction of air jets in the premise is improved. It is shown that for reaching of air distribution maximal efficiency it is necessary to supply air by air jets, that intensively extinct before entering into a working area. The graphical and the analytical dependences on the basis of the conducted experimental research, which can be used in subsequent engineering calculations, are shown. Dynamic parameters of air flow that is created due to interaction of flat air jets at their leakage at variable regime and creation of dynamic microclimate in a room has been determined. Results of experimental investigations of air supply into the room by air distribution device with interaction of flat air jets for creation more intensive turbulence air flow in the room are presented. Obtained results of these investigations give possibility to realize engineer calculations of air distribution with interaction of flat air jets.","['Engineering', 'Building Construction and Design', 'Sustainable Development', 'Renewable and Green Energy']"
doi:10.1007/978-981-19-2394-4_7,en,Finite Element of Biomechanical Model of the Human Myocardium from a Cardiac MRI Images,OriginalPaper,"Biomechanical models of the myocardium provide more details of the heart behavior and several biomechanical parameters. Thus, biomechanical heart models are important for improving clinical treatment and interventions for patients with heart failure. The aims of this study are to present a biomechanical human left ventricle (LV) models that are derived from clinical imaging data of 20 healthy subjects. End-systolic volume (ESV), end-diastolic volume (EDV), and end-diastole wall thickness from 20 health subjects were computed using cardiac CMR data and personalized cardiac modeling. The results reveal that the computed parameters are in accordance with the normal values of healthy subjects. The outcome of this study suggests that the proposed 3D model of the LV is able to describe the physiological function of the heart and to differentiate between normal and pathological heart function.","['Engineering', 'Communications Engineering, Networks', 'Science and Technology Studies', 'Cyber-physical systems, IoT', 'Professional Computing', 'Computational Intelligence', 'Artificial Intelligence']"
